<CHAPTER	NN	<CHAPTER
will	MD	will
start	VB	start
producing	VBG	produce
anything	NN	anything
if	IN	if
the	DT	the
price	NN	price
is	VBZ	be
too	RB	too
low	JJ	low
.	.	.

This	DT	this
is	VBZ	be
true	JJ	true
in	IN	in
our	PRP$	our
part	NN	part
of	IN	of
the	DT	the
world	NN	world
,	,	,
but	CC	but
our	PRP$	our
partners	NNS	partner
and	CC	and
beneficiaries	NNS	beneficiary
in	IN	in
Africa	NNP	Africa
have	VBP	have
a	DT	a
slightly	RB	slightly
different	JJ	different
perspective	NN	perspective
.	.	.

They	PRP	they
farm	VBP	farm
,	,	,
not	RB	not
just	RB	just
for	IN	for
a	DT	a
living	NN	living
,	,	,
but	CC	but
in	IN	in
order	NN	order
to	TO	to
live	VB	live
,	,	,
and	CC	and
this	DT	this
makes	VBZ	make
a	DT	a
difference	NN	difference
.	.	.

Subsistence	NN	subsistence
farming	NN	farming
is	VBZ	be
not	RB	not
based	VBN	base
on	IN	on
price	NN	price
calculations	NNS	calculation
,	,	,
it	PRP	it
is	VBZ	be
based	VBN	base
on	IN	on
the	DT	the
hope	NN	hope
of	IN	of
rain	NN	rain
in	IN	in
the	DT	the
next	JJ	next
season	NN	season
.	.	.

This	DT	this
does	VBZ	do
not	RB	not
apply	VB	apply
to	TO	to
all	DT	all
farming	NN	farming
in	IN	in
developing	VBG	develop
countries	NNS	country
but	CC	but
to	TO	to
the	DT	the
poverty-focusing	NN	poverty-focusing
which	WDT	which
we	PRP	we
need	VBP	need
to	TO	to
deliver	VB	deliver
better	RBR	well
than	IN	than
so	RB	so
far	RB	far
.	.	.

From	IN	from
that	DT	that
perspective	NN	perspective
,	,	,
what	WP	what
I	PRP	i
am	VBP	be
saying	VBG	say
here	RB	here
is	VBZ	be
of	IN	of
deep	JJ	deep
relevance	NN	relevance
.	.	.

<P>	JJ	<unknown>
Other	JJ	other
issues	NNS	issue
have	VBP	have
been	VBN	be
mentioned	VBN	mention
:	:	:
cattle-farming	NN	cattle-farming
in	IN	in
Namibia	NNP	Namibia
,	,	,
tomatoes	NNS	tomato
and	CC	and
milk	NN	milk
powder	NN	powder
in	IN	in
the	DT	the
Caribbean	NNP	Caribbean
.	.	.

We	PRP	we
should	MD	should
not	RB	not
be	VB	be
too	RB	too
masochistic	JJ	masochistic
.	.	.

There	EX	there
is	VBZ	be
a	DT	a
limit	NN	limit
to	TO	to
how	WRB	how
useful	JJ	useful
that	DT	that
is	VBZ	be
.	.	.

All	PDT	all
these	DT	these
cases	NNS	case
are	VBP	be
characterised	VBN	characterise
by	IN	by
the	DT	the
fact	NN	fact
that	IN	that
they	PRP	they
have	VBP	have
been	VBN	be
taken	VBN	take
care	NN	care
of	IN	of
.	.	.

The	DT	the
intervention	NN	intervention
prices	NNS	price
have	VBP	have
been	VBN	be
regulated	VBN	regulate
,	,	,
and	CC	and
the	DT	the
problems	NNS	problem
we	PRP	we
had	VBD	have
with	IN	with
beef	NN	beef
in	IN	in
Western	NNP	Western
Africa	NNP	Africa
and	CC	and
in	IN	in
Namibia	NNP	Namibia
were	VBD	be
actually	RB	actually
solved	VBN	solve
by	IN	by
reducing	VBG	reduce
the	DT	the
intervention	NN	intervention
support	NN	support
.	.	.

These	DT	these
are	VBP	be
real	JJ	real
problems	NNS	problem
,	,	,
but	CC	but
they	PRP	they
have	VBP	have
all	DT	all
been	VBN	be
dealt	VBN	deal
with	IN	with
.	.	.

<P>	NNP	<unknown>
As	IN	as
regards	NNS	regard
the	DT	the
issue	NN	issue
of	IN	of
cacao	NN	cacao
,	,	,
chocolate	NN	chocolate
:	:	:
I	PRP	i
repeat	VBP	repeat
that	IN	that
the	DT	the
5	CD	@card@
%	NN	%
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
creating	VBG	create
a	DT	a
basis	NN	basis
for	IN	for
a	DT	a
living	NN	living
in	IN	in
the	DT	the
neighbouring	JJ	neighbouring
countries	NNS	country
.	.	.

What	WP	what
we	PRP	we
are	VBP	be
talking	VBG	talk
about	IN	about
here	RB	here
are	VBP	be
the	DT	the
local	JJ	local
nuts	NNS	nut
which	WDT	which
are	VBP	be
as	RB	as
important	JJ	important
to	TO	to
the	DT	the
people	NNS	people
collecting	VBG	collect
them	PRP	them
and	CC	and
making	VBG	make
a	DT	a
living	VBG	live
out	IN	out
of	IN	of
them	PRP	them
in	IN	in
Burkina	NNP	Burkina
Faso	NNP	Faso
as	IN	as
coconuts	NNS	coconut
for	IN	for
farmers	NNS	farmer
in	IN	in
Ghana	NNP	Ghana
.	.	.

This	DT	this
is	VBZ	be
not	RB	not
a	DT	a
clear	JJ	clear
case	NN	case
of	IN	of
incoherence	NN	incoherence
,	,	,
it	PRP	it
is	VBZ	be
more	RBR	more
a	DT	a
case	NN	case
of	IN	of
a	DT	a
competition	NN	competition
between	IN	between
suppliers	NNS	supplier
.	.	.

<P>	NNP	<unknown>
What	WP	what
was	VBD	be
mentioned	VBN	mention
concerning	VBG	concern
sugar	NN	sugar
in	IN	in
the	DT	the
Caribbean	NNP	Caribbean
is	VBZ	be
more	RBR	more
complicated	VBN	complicate
.	.	.

In	IN	in
the	DT	the
Overseas	NNP	Overseas
Countries	NNPS	Countries
and	CC	and
Territories	NNPS	Territories
Framework	NNP	Framework
the	DT	the
accumulation	NN	accumulation
of	IN	of
some	DT	some
of	IN	of
these	DT	these
trade	NN	trade
aspects	NNS	aspect
represents	VBZ	represent
a	DT	a
complicated	VBN	complicate
problem	NN	problem
,	,	,
but	CC	but
it	PRP	it
may	MD	may
be	VB	be
that	IN	that
what	WP	what
we	PRP	we
are	VBP	be
talking	VBG	talk
about	IN	about
here	RB	here
has	VBZ	have
more	JJR	more
to	TO	to
do	VB	do
with	IN	with
promoting	VBG	promote
the	DT	the
interests	NNS	interest
of	IN	of
some	DT	some
European	JJ	European
companies	NNS	company
than	IN	than
with	IN	with
generating	VBG	generate
income	NN	income
in	IN	in
the	DT	the
Caribbean	NNP	Caribbean
.	.	.

In	IN	in
any	DT	any
case	NN	case
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
matter	NN	matter
which	WDT	which
we	PRP	we
are	VBP	be
currently	RB	currently
dealing	VBG	deal
with	IN	with
.	.	.

<P>	RB	<unknown>
I	PRP	i
am	VBP	be
committed	VBN	commit
to	TO	to
try	VB	try
to	TO	to
create	VB	create
a	DT	a
balance	NN	balance
in	IN	in
all	PDT	all
these	DT	these
issues	NNS	issue
and	CC	and
I	PRP	i
would	MD	would
mention	VB	mention
the	DT	the
achievement	NN	achievement
of	IN	of
the	DT	the
trade	NN	trade
development	NN	development
and	CC	and
cooperation	NN	cooperation
agreement	NN	agreement
with	IN	with
South	NNP	South
Africa	NNP	Africa
.	.	.

In	IN	in
all	DT	all
modesty	NN	modesty
,	,	,
I	PRP	i
would	MD	would
claim	VB	claim
that	IN	that
this	DT	this
is	VBZ	be
something	NN	something
that	IN	that
documents	VBZ	document
that	IN	that
the	DT	the
Commission	NNP	Commission
is	VBZ	be
willing	JJ	willing
to	TO	to
walk	VB	walk
or	CC	or
fly	VB	fly
the	DT	the
extra	JJ	extra
mile	NN	mile
in	IN	in
order	NN	order
to	TO	to
ensure	VB	ensure
coherence	NN	coherence
between	IN	between
the	DT	the
perspective	NN	perspective
of	IN	of
development	NN	development
cooperation	NN	cooperation
and	CC	and
the	DT	the
perspective	NN	perspective
of	IN	of
trade	NN	trade
interests	NNS	interest
.	.	.

We	PRP	we
certainly	RB	certainly
have	VBP	have
done	VBN	do
our	PRP$	our
share	NN	share
to	TO	to
solve	VB	solve
that	DT	that
problem	NN	problem
,	,	,
and	CC	and
I	PRP	i
sincerely	RB	sincerely
hope	VBP	hope
that	IN	that
we	PRP	we
now	RB	now
will	MD	will
have	VB	have
a	DT	a
soft	JJ	soft
landing	NN	landing
and	CC	and
a	DT	a
peaceful	JJ	peaceful
implementation	NN	implementation
in	IN	in
the	DT	the
forthcoming	JJ	forthcoming
years	NNS	year
of	IN	of
that	DT	that
agreement	NN	agreement
.	.	.

<P>	NNP	<unknown>
Finally	RB	finally
,	,	,
I	PRP	i
thank	VBP	thank
you	PRP	you
again	RB	again
for	IN	for
this	DT	this
debate	NN	debate
.	.	.

We	PRP	we
will	MD	will
come	VB	come
back	RB	back
again	RB	again
with	IN	with
material	NN	material
on	IN	on
these	DT	these
issues	NNS	issue
,	,	,
because	IN	because
these	DT	these
problems	NNS	problem
,	,	,
in	IN	in
one	CD	one
way	NN	way
or	CC	or
another	DT	another
,	,	,
are	VBP	be
here	RB	here
to	TO	to
stay	VB	stay
,	,	,
simply	RB	simply
because	IN	because
development	NN	development
cooperation	NN	cooperation
represents	VBZ	represent
basically	RB	basically
doing	VBG	do
something	NN	something
in	IN	in
the	DT	the
world	NN	world
that	WDT	that
is	VBZ	be
different	JJ	different
from	IN	from
taking	VBG	take
care	NN	care
of	IN	of
traditionally-defined	JJ	traditionally-defined
trade	NN	trade
interests	NNS	interest
,	,	,
etc.	FW	etc.
We	PRP	we
have	VBP	have
to	TO	to
reconcile	VB	reconcile
those	DT	those
different	JJ	different
approaches	NNS	approach
.	.	.

<SPEAKER	NN	<unknown>
ID=35	CD	<unknown>
NAME="President">	NNP	<unknown>
Thank	VB	thank
you	PRP	you
very	RB	very
much	RB	much
,	,	,
Commissioner	NNP	Commissioner
Nielson	NNP	Nielson
.	.	.

<P>	RB	<unknown>
I	PRP	i
have	VBP	have
received	VBN	receive
eight	CD	eight
motions	NNS	motion
for	IN	for
resolutions	NNS	resolution
tabled	VBN	table
in	IN	in
accordance	NN	accordance
with	IN	with
Rule	NNP	Rule
37(2)	CD	@card@
of	IN	of
the	DT	the
Rules	NNPS	Rules
of	IN	of
Procedure	NNP	Procedure
.	.	.

<P>	JJ	<unknown>
The	DT	the
debate	NN	debate
is	VBZ	be
closed	VBN	close
.	.	.

<P>	IN	<unknown>
The	DT	the
vote	NN	vote
will	MD	will
take	VB	take
place	NN	place
on	IN	on
Thursday	NNP	Thursday
at	IN	at
12.00	CD	12.00
p.m.	RB	p.m.
<CHAPTER	NNP	<CHAPTER
ID=3>	NNP	<unknown>
Next	NNP	Next
session	NN	session
of	IN	of
UN	NNP	UN
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
<SPEAKER	NNP	<SPEAKER
ID=36	NNP	<unknown>
NAME="President">	NNP	<unknown>
The	DT	the
next	JJ	next
item	NN	item
is	VBZ	be
the	DT	the
statement	NN	statement
by	IN	by
the	DT	the
Council	NNP	Council
on	IN	on
EU	NNP	EU
priorities	NNS	priority
for	IN	for
the	DT	the
next	JJ	next
session	NN	session
of	IN	of
the	DT	the
UN	NNP	UN
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
on	IN	on
20	CD	@card@
March	NNP	March
2000	CD	2000
.	.	.

<SPEAKER	NN	<unknown>
ID=37	NNP	<unknown>
LANGUAGE="PT	NNP	<unknown>
"	NNP	"
NAME="Amado">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
as	IN	as
you	PRP	you
know	VBP	know
,	,	,
the	DT	the
European	NNP	European
Union	NNP	Union
played	VBD	play
an	DT	an
active	JJ	active
role	NN	role
in	IN	in
the	DT	the
55th	JJ	55th
session	NN	session
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
held	VBD	hold
in	IN	in
Geneva	NNP	Geneva
in	IN	in
March	NNP	March
and	CC	and
April	NNP	April
1999	CD	@card@
.	.	.

It	PRP	it
tabled	VBD	table
resolutions	NNS	resolution
on	IN	on
the	DT	the
human	JJ	human
rights	NNS	right
situation	NN	situation
in	IN	in
Iran	NNP	Iran
,	,	,
Iraq	NNP	Iraq
,	,	,
in	IN	in
the	DT	the
Israeli	JJ	Israeli
settlements	NNS	settlement
,	,	,
in	IN	in
Burma/Myanmar	NNP	Burma/Myanmar
,	,	,
in	IN	in
the	DT	the
Democratic	NNP	Democratic
Republic	NNP	Republic
of	IN	of
the	DT	the
Congo	NNP	Congo
and	CC	and
in	IN	in
Sudan	NNP	Sudan
,	,	,
and	CC	and
negotiated	VBD	negotiate
statements	NNS	statement
to	TO	to
be	VB	be
issued	VBN	issue
on	IN	on
behalf	NN	behalf
of	IN	of
the	DT	the
chairman	NN	chairman
on	IN	on
Colombia	NNP	Colombia
and	CC	and
on	IN	on
East	NNP	East
Timor	NNP	Timor
.	.	.

<P>	NN	<unknown>
For	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
the	DT	the
European	NNP	European
Union	NNP	Union
tabled	VBD	table
a	DT	a
resolution	NN	resolution
on	IN	on
the	DT	the
death	NN	death
penalty	NN	penalty
,	,	,
which	WDT	which
was	VBD	be
enormously	RB	enormously
successful	JJ	successful
,	,	,
and	CC	and
led	VBD	lead
work	NN	work
on	IN	on
a	DT	a
resolution	NN	resolution
concerning	VBG	concern
children	NNS	child
'	POS	'
s	POS	s
rights	NNS	right
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
joint	JJ	joint
initiative	NN	initiative
with	IN	with
the	DT	the
Latin	JJ	Latin
American	JJ	American
group	NN	group
of	IN	of
countries	NNS	country
.	.	.

The	DT	the
Union	NNP	Union
will	MD	will
continue	VB	continue
to	TO	to
play	VB	play
this	DT	this
role	NN	role
at	IN	at
the	DT	the
56th	JJ	56th
session	NN	session
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
to	TO	to
be	VB	be
held	VBN	hold
in	IN	in
Geneva	NNP	Geneva
in	IN	in
March	NNP	March
and	CC	and
April	NNP	April
.	.	.

In	IN	in
particular	JJ	particular
,	,	,
as	IN	as
agreed	VBN	agree
at	IN	at
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Council	NNP	Council
Group	NNP	Group
on	IN	on
9	CD	@card@
February	NNP	February
2000	CD	2000
,	,	,
the	DT	the
European	NNP	European
Union	NNP	Union
intends	VBZ	intend
to	TO	to
table	VB	table
draft	NN	draft
resolutions	NNS	resolution
on	IN	on
the	DT	the
Israeli	JJ	Israeli
settlements	NNS	settlement
,	,	,
Iran	NNP	Iran
,	,	,
Iraq	NNP	Iraq
,	,	,
Sudan	NNP	Sudan
,	,	,
the	DT	the
Democratic	NNP	Democratic
Republic	NNP	Republic
of	IN	of
the	DT	the
Congo	NNP	Congo
,	,	,
Burma/Myanmar	NNP	Burma/Myanmar
,	,	,
a	DT	a
draft	NN	draft
chairman	NN	chairman
'	''	'
s	POS	s
statement	NN	statement
on	IN	on
Colombia	NNP	Colombia
,	,	,
and	CC	and
,	,	,
possibly	RB	possibly
,	,	,
on	IN	on
East	NNP	East
Timor	NNP	Timor
,	,	,
together	RB	together
with	IN	with
a	DT	a
draft	NN	draft
statement	NN	statement
on	IN	on
the	DT	the
situation	NN	situation
in	IN	in
various	JJ	various
countries	NNS	country
.	.	.

<P>	NNP	<unknown>
The	DT	the
European	NNP	European
Union	NNP	Union
will	MD	will
continue	VB	continue
discussions	NNS	discussion
on	IN	on
preparations	NNS	preparation
for	IN	for
the	DT	the
56th	JJ	56th
session	NN	session
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
at	IN	at
the	DT	the
next	JJ	next
meeting	NN	meeting
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNPS	Rights
Group	NNP	Group
in	IN	in
March	NNP	March
.	.	.

In	IN	in
particular	JJ	particular
,	,	,
there	EX	there
will	MD	will
be	VB	be
a	DT	a
discussion	NN	discussion
of	IN	of
the	DT	the
possibility	NN	possibility
of	IN	of
tabling	VBG	table
a	DT	a
draft	NN	draft
resolution	NN	resolution
on	IN	on
the	DT	the
death	NN	death
penalty	NN	penalty
.	.	.

To	TO	to
date	NN	date
,	,	,
the	DT	the
group	NN	group
has	VBZ	have
not	RB	not
reached	VBN	reach
agreement	NN	agreement
on	IN	on
the	DT	the
strategy	NN	strategy
to	TO	to
be	VB	be
adopted	VBN	adopt
in	IN	in
this	DT	this
respect	NN	respect
,	,	,
and	CC	and
in	IN	in
particular	JJ	particular
with	IN	with
regard	NN	regard
to	TO	to
formulating	VBG	formulate
a	DT	a
compromise	NN	compromise
to	TO	to
be	VB	be
tabled	VBN	table
in	IN	in
the	DT	the
last	JJ	last
resort	NN	resort
in	IN	in
case	NN	case
of	IN	of
any	DT	any
amendments	NNS	amendment
to	TO	to
the	DT	the
contrary	NN	contrary
,	,	,
including	VBG	include
Article	NNP	Article
2(7)	NN	<unknown>
of	IN	of
the	DT	the
Charter	NNP	Charter
of	IN	of
the	DT	the
United	NNP	United
Nations	NNPS	Nations
,	,	,
which	WDT	which
refers	VBZ	refer
to	TO	to
sovereignty	NN	sovereignty
.	.	.

We	PRP	we
have	VBP	have
tried	VBN	try
to	TO	to
reach	VB	reach
agreement	NN	agreement
in	IN	in
advance	NN	advance
on	IN	on
a	DT	a
compromise	NN	compromise
text	NN	text
,	,	,
in	IN	in
view	NN	view
of	IN	of
the	DT	the
difficulties	NNS	difficulty
that	WDT	that
arose	VBD	arise
at	IN	at
the	DT	the
1999	CD	@card@
session	NN	session
of	IN	of
the	DT	the
Third	NNP	Third
Committee	NNP	Committee
of	IN	of
the	DT	the
United	NNP	United
Nations	NNPS	Nations
General	NNP	General
Assembly	NNP	Assembly
,	,	,
at	IN	at
which	WDT	which
the	DT	the
Member	NNP	Member
States	NNPS	States
failed	VBD	fail
to	TO	to
agree	VB	agree
on	IN	on
an	DT	an
amendment	NN	amendment
introducing	VBG	introduce
a	DT	a
reference	NN	reference
to	TO	to
Article	NNP	Article
2(7)	CD	@card@
into	IN	into
the	DT	the
draft	NN	draft
resolution	NN	resolution
sponsored	VBN	sponsor
by	IN	by
the	DT	the
European	NNP	European
Union	NNP	Union
on	IN	on
the	DT	the
death	NN	death
penalty	NN	penalty
.	.	.

<P>	RB	<unknown>
As	IN	as
you	PRP	you
know	VBP	know
,	,	,
at	IN	at
the	DT	the
55th	JJ	55th
session	NN	session
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
held	VBD	hold
last	JJ	last
year	NN	year
,	,	,
the	DT	the
United	NNP	United
States	NNP	States
decided	VBD	decide
,	,	,
at	IN	at
a	DT	a
very	RB	very
late	JJ	late
stage	NN	stage
,	,	,
to	TO	to
table	VB	table
a	DT	a
draft	NN	draft
resolution	NN	resolution
on	IN	on
China	NNP	China
.	.	.

This	DT	this
draft	NN	draft
resolution	NN	resolution
was	VBD	be
defeated	VBN	defeat
by	IN	by
a	DT	a
Chinese	JJ	Chinese
no-action	JJ	no-action
motion	NN	motion
.	.	.

The	DT	the
European	NNP	European
Union	NNP	Union
voted	VBD	vote
against	IN	against
that	DT	that
motion	NN	motion
.	.	.

The	DT	the
European	NNP	European
Union	NNP	Union
'	POS	'
s	POS	s
position	NN	position
on	IN	on
the	DT	the
approach	NN	approach
to	TO	to
be	VB	be
adopted	VBN	adopt
towards	IN	towards
China	NNP	China
in	IN	in
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
was	VBD	be
confirmed	VBN	confirm
at	IN	at
the	DT	the
General	NNP	General
Affairs	NNP	Affairs
Council	NNP	Council
on	IN	on
21	CD	@card@
March	NNP	March
1999	CD	@card@
:	:	:
there	EX	there
was	VBD	be
no	DT	no
European	NNP	European
Union	NNP	Union
initiative	NN	initiative
on	IN	on
China	NNP	China
nor	CC	nor
was	VBD	be
agreement	NN	agreement
reached	VBN	reach
to	TO	to
co-sponsor	VB	co-sponsor
a	DT	a
resolution	NN	resolution
on	IN	on
China	NNP	China
,	,	,
but	CC	but
an	DT	an
EU	NNP	EU
vote	NN	vote
against	IN	against
the	DT	the
no-action	JJ	no-action
motion	NN	motion
.	.	.

It	PRP	it
is	VBZ	be
by	IN	by
no	DT	no
means	NNS	mean
certain	JJ	certain
that	IN	that
the	DT	the
European	NNP	European
Union	NNP	Union
could	MD	could
have	VB	have
maintained	VBN	maintain
a	DT	a
united	VBN	unite
front	NN	front
if	IN	if
this	DT	this
resolution	NN	resolution
had	VBD	have
been	VBN	be
put	VBN	put
to	TO	to
the	DT	the
vote	NN	vote
.	.	.

<P>	NNP	<unknown>
The	DT	the
United	NNP	United
States	NNP	States
of	IN	of
America	NNP	America
will	MD	will
be	VB	be
tabling	VBG	table
a	DT	a
draft	NN	draft
resolution	NN	resolution
on	IN	on
China	NNP	China
at	IN	at
the	DT	the
56th	JJ	56th
session	NN	session
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNPS	Rights
Commission	NNP	Commission
and	CC	and
are	VBP	be
putting	VBG	putt
pressure	NN	pressure
on	IN	on
the	DT	the
European	NNP	European
Union	NNP	Union
to	TO	to
support	VB	support
this	DT	this
draft	NN	draft
resolution	NN	resolution
.	.	.

This	DT	this
initiative	NN	initiative
has	VBZ	have
provoked	VBN	provoke
a	DT	a
strong	JJ	strong
reaction	NN	reaction
on	IN	on
China	NNP	China
'	POS	'
s	POS	s
part	NN	part
:	:	:
the	DT	the
Chinese	JJ	Chinese
authorities	NNS	authority
are	VBP	be
making	VBG	make
representations	NNS	representation
to	TO	to
the	DT	the
countries	NNS	country
and	CC	and
institutions	NNS	institution
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
,	,	,
in	IN	in
an	DT	an
attempt	NN	attempt
to	TO	to
persuade	VB	persuade
them	PRP	them
not	RB	not
to	TO	to
support	VB	support
the	DT	the
United	NNP	United
States	NNP	States
'	POS	'
initiative	NN	initiative
.	.	.

This	DT	this
initiative	NN	initiative
is	VBZ	be
being	VBG	be
discussed	VBN	discuss
within	IN	within
the	DT	the
Union	NNP	Union
,	,	,
but	CC	but
with	IN	with
no	DT	no
hope	NN	hope
of	IN	of
a	DT	a
decision	NN	decision
in	IN	in
the	DT	the
near	JJ	near
future	NN	future
.	.	.

It	PRP	it
is	VBZ	be
in	IN	in
the	DT	the
interests	NNS	interest
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
to	TO	to
keep	VB	keep
all	DT	all
its	PRP$	its
options	NNS	option
open	JJ	open
for	IN	for
as	RB	as
long	JJ	long
as	IN	as
possible	JJ	possible
,	,	,
and	CC	and
in	IN	in
any	DT	any
case	NN	case
at	IN	at
least	JJS	least
until	IN	until
after	IN	after
the	DT	the
EU-China	NNP	EU-China
human	JJ	human
rights	NNS	right
dialogue	NN	dialogue
meeting	NN	meeting
is	VBZ	be
held	VBN	hold
on	IN	on
25	CD	@card@
February	NNP	February
2000	CD	2000
.	.	.

In	IN	in
view	NN	view
of	IN	of
changes	NNS	change
made	VBN	make
to	TO	to
the	DT	the
membership	NN	membership
of	IN	of
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
,	,	,
we	PRP	we
estimate	VBP	estimate
the	DT	the
vote	NN	vote
on	IN	on
the	DT	the
no-action	JJ	no-action
motion	NN	motion
will	MD	will
be	VB	be
close	JJ	close
.	.	.

<P>	VBP	<unknown>
It	PRP	it
is	VBZ	be
therefore	RB	therefore
important	JJ	important
this	DT	this
year	NN	year
,	,	,
too	RB	too
,	,	,
that	IN	that
the	DT	the
countries	NNS	country
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
should	MD	should
reach	VB	reach
a	DT	a
consensus	NN	consensus
on	IN	on
the	DT	the
position	NN	position
to	TO	to
take	VB	take
in	RP	in
any	DT	any
vote	NN	vote
on	IN	on
the	DT	the
resolution	NN	resolution
.	.	.

In	IN	in
this	DT	this
context	NN	context
it	PRP	it
is	VBZ	be
important	JJ	important
to	TO	to
note	VB	note
that	IN	that
the	DT	the
European	NNP	European
Union	NNP	Union
regularly	RB	regularly
opposes	VBZ	oppose
requests	NNS	request
by	IN	by
China	NNP	China
that	IN	that
the	DT	the
human	JJ	human
rights	NNS	right
dialogue	NN	dialogue
should	MD	should
automatically	RB	automatically
rule	VB	rule
out	RP	out
tabling	VBG	table
a	DT	a
resolution	NN	resolution
at	IN	at
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
in	IN	in
Geneva	NNP	Geneva
.	.	.

The	DT	the
European	NNP	European
Union	NNP	Union
unequivocally	RB	unequivocally
considers	VBZ	consider
that	IN	that
although	IN	although
it	PRP	it
is	VBZ	be
a	DT	a
very	RB	very
valuable	JJ	valuable
instrument	NN	instrument
for	IN	for
exchanging	VBG	exchange
views	NNS	view
and	CC	and
for	IN	for
taking	VBG	take
note	NN	note
of	IN	of
the	DT	the
overall	JJ	overall
position	NN	position
of	IN	of
the	DT	the
other	JJ	other
party	NN	party
,	,	,
the	DT	the
dialogue	NN	dialogue
should	MD	should
also	RB	also
yield	VB	yield
concrete	JJ	concrete
results	NNS	result
on	IN	on
the	DT	the
ground	NN	ground
,	,	,
and	CC	and
when	WRB	when
this	DT	this
does	VBZ	do
not	RB	not
happen	VB	happen
it	PRP	it
may	MD	may
be	VB	be
necessary	JJ	necessary
to	TO	to
present	VB	present
a	DT	a
resolution	NN	resolution
to	TO	to
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
,	,	,
potentially	RB	potentially
whilst	VB	whilst
the	DT	the
dialogue	NN	dialogue
is	VBZ	be
continuing	VBG	continue
.	.	.

The	DT	the
European	NNP	European
Union	NNP	Union
also	RB	also
regularly	RB	regularly
informs	VBZ	inform
China	NNP	China
that	IN	that
the	DT	the
Human	NNP	Human
Rights	NNP	Rights
Commission	NNP	Commission
is	VBZ	be
the	DT	the
appropriate	JJ	appropriate
body	NN	body
for	IN	for
considering	VBG	consider
human	JJ	human
rights	NNS	right
issues	NNS	issue
,	,	,
and	CC	and
whether	IN	whether
or	CC	or
not	RB	not
it	PRP	it
agrees	VBZ	agree
with	IN	with
this	DT	this
initiative	NN	initiative
,	,	,
this	DT	this
is	VBZ	be
in	IN	in
any	DT	any
case	NN	case
legitimate	JJ	legitimate
from	IN	from
this	DT	this
point	NN	point
of	IN	of
view	NN	view
.	.	.

<P>	IN	<unknown>
The	DT	the
next	JJ	next
human	JJ	human
rights	NNS	right
dialogue	NN	dialogue
will	MD	will
take	VB	take
place	NN	place
on	IN	on
25	CD	@card@
February	NNP	February
in	IN	in
Lisbon	NNP	Lisbon
,	,	,
and	CC	and
will	MD	will
include	VB	include
seminars	NNS	seminar
on	IN	on
legal	JJ	legal
issues	NNS	issue
and	CC	and
on	IN	on
women	NNS	woman
'	POS	'
s	POS	s
rights	NNS	right
,	,	,
and	CC	and
it	PRP	it
is	VBZ	be
expected	VBN	expect
that	IN	that
representatives	NNS	representative
from	IN	from
the	DT	the
academic	JJ	academic
world	NN	world
and	CC	and
from	IN	from
civil	JJ	civil
society	NN	society
will	MD	will
take	VB	take
part	NN	part
.	.	.

The	DT	the
next	JJ	next
human	JJ	human
rights	NNS	right
seminar	NN	seminar
will	MD	will
be	VB	be
organised	VBN	organise
by	IN	by
the	DT	the
Portuguese	NNP	Portuguese
Presidency	NNP	Presidency
in	IN	in
May	NNP	May
2000	CD	2000
,	,	,
and	CC	and
,	,	,
during	IN	during
the	DT	the
last	JJ	last
round	NN	round
of	IN	of
the	DT	the
dialogue	NN	dialogue
in	IN	in
October	NNP	October
1999	CD	@card@
,	,	,
the	DT	the
Chinese	JJ	Chinese
side	NN	side
accepted	VBD	accept
the	DT	the
European	NNP	European
Union	NNP	Union
'	''	'
s	POS	s
proposal	NN	proposal
for	IN	for
technical	JJ	technical
assistance	NN	assistance
to	TO	to
support	VB	support
the	DT	the
process	NN	process
of	IN	of
ratifying	VBG	ratify
the	DT	the
United	NNP	United
